S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
3980605	3981171	118229	118795	Klebsiella_variicola_NZ_CP047360.1	k141_101	95.94		False
3981173	3982618	118796	120241	Klebsiella_variicola_NZ_CP047360.1	k141_101	96.61		False
3987370	3991051	124993	128674	Klebsiella_variicola_NZ_CP047360.1	k141_101	96.17		False
3991179	3996927	128799	134547	Klebsiella_variicola_NZ_CP047360.1	k141_101	96.12		False
3996928	4000409	134555	138036	Klebsiella_variicola_NZ_CP047360.1	k141_101	98.08		False
4000444	4003512	138071	141139	Klebsiella_variicola_NZ_CP047360.1	k141_101	96.9		False
4003517	4011453	141144	149080	Klebsiella_variicola_NZ_CP047360.1	k141_101	97.38		False
4842654	4971984	19841	149170	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_101	99.49		False
4973430	4973612	149168	149349	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_101	98.36		False
4011634	4011807	149177	149350	Klebsiella_variicola_NZ_CP047360.1	k141_101	95.4		False
1588694	1668179	79507	138	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_101	99.33		True
indel: stretch of mismatches
1518855	1588693	149349	79508	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_101	99.33		True
CONTIG	k141_101	149488	correct
CONTIG	k141_103	926	unaligned
742996	744074	1	1079	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_106	99.72		True
CONTIG	k141_106	1079	correct
17527	18176	919	270	Klebsiella_pneumoniae_CP049891.1	k141_107	99.54		False
310029	310678	919	270	Klebsiella_pneumoniae_CP049891.1	k141_107	99.54		False
83074	83213	1282	1143	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
326	465	1143	1282	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
755768	755965	1171	1368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.49		False
766708	766932	1144	1368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	100.0		False
784536	784760	1368	1144	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	100.0		False
260420	260644	1368	1144	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
770309	770533	1368	1144	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	100.0		False
28206	28430	1368	1144	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
54397	54621	1144	1368	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
294717	294941	1368	1144	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
246742	246966	1144	1368	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
751176	751400	1368	1144	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.56		False
320708	320931	1368	1144	Klebsiella_pneumoniae_CP049891.1	k141_107	99.56		False
313675	313900	1143	1368	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
260002	260227	1368	1143	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
21171	21396	1143	1368	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
763287	763512	1143	1368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	100.0		False
252099	252324	1368	1143	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
852455	852680	1143	1368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.56		False
739866	740091	1143	1368	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.56		False
1350131	1350356	1368	1143	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.56		False
1310726	1310951	1368	1143	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.56		False
82256	82482	1142	1368	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
37381	37607	1368	1142	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
41727	41953	1368	1142	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
1056	1281	1368	1142	Klebsiella_pneumoniae_CP049891.1	k141_107	99.56		False
252517	252745	1368	1140	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		False
742996	743262	1	267	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.25		True
relocation, inconsistency = 24322
767587	768235	270	918	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_107	99.54		True
interspecies translocation
90031	90255	1143	919	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		True
relocation, inconsistency = 5662
84144	84368	1144	1368	Klebsiella_pneumoniae_CP049891.1	k141_107	100.0		True
CONTIG	k141_107	1368	misassembled
186168	186307	1	140	Klebsiella_pneumoniae_CP049891.1	k141_108	100.0		False
5142932	5166978	141	24174	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	99.14		False
156451	190942	34620	141	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.2		False
129840	156253	61115	34659	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.74		False
5167269	5206710	25651	65091	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	99.48		False
119922	124479	65794	61237	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.23		False
81963	113661	103538	71914	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.7		False
5207945	5246337	65146	103538	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	99.43		False
5246455	5251473	103512	108530	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	98.84		False
5254560	5269157	108513	123117	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	98.65		False
3413174	3413328	123105	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	97.42		False
970245	970399	123259	123104	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.79		False
1392151	1392307	123103	123259	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	98.09		False
1108844	1109000	123103	123259	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	98.09		False
5030509	5030669	123259	123099	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	96.89		False
3486671	3486832	123098	123259	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	100.0		False
469727	469888	123098	123259	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	100.0		False
547055	547216	123259	123098	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	99.38		False
547783	547944	123259	123098	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	99.38		False
4330519	4330680	123098	123259	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	98.77		False
2200996	2201157	123259	123098	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	98.15		False
3207373	3207534	123098	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	98.15		False
4071781	4071942	123259	123098	Klebsiella_variicola_NZ_CP047360.1	k141_108	97.53		False
3817728	3817889	123098	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	97.53		False
5352076	5352237	123259	123098	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	97.53		False
4072387	4072548	123259	123098	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.91		False
3756088	3756249	123259	123098	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.3		False
4788750	4788911	123259	123098	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	96.3		False
4908737	4908898	123098	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.3		False
4072876	4073037	123259	123098	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.68		False
1691414	1691575	123098	123259	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	95.68		False
1755026	1755205	123080	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.0		False
5063066	5063245	123259	123079	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	95.58		False
4106051	4106231	123259	123079	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.03		False
1753685	1753866	123078	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.15		False
1420959	1421140	123078	123259	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	95.6		False
3557056	3557251	123064	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.41		False
4131804	4132003	123259	123060	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.0		False
1584514	1584716	123056	123259	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.1		False
1460522	1460754	123027	123259	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	95.71		False
2890048	2890280	123259	123027	Klebsiella_variicola_NZ_CP047360.1	k141_108	95.28		False
4038654	4038886	123259	123027	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	95.28		False
2511074	2511306	123027	123259	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_108	95.28		False
61475	81272	123259	103512	Klebsiella_variicola_NZ_CP047360.1	k141_108	96.26		False
1350356	1423366	73129	141	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	99.35		True
relocation, inconsistency = 466664
853284	883691	73130	103538	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	99.42		True
local misassembly
883836	903555	103539	123259	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_108	99.28		True
CONTIG	k141_108	123259	misassembled
961979	962118	1	140	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_109	98.57		False
962197	962390	219	412	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_109	98.45		False
962392	962637	413	658	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_109	97.97		False
74067	74206	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_109	99.29		True
indel: stretch of mismatches
73793	73988	414	219	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_109	98.98		True
indel: indel (<= 5bp)
73548	73791	658	415	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_109	97.95		True
CONTIG	k141_109	658	correct
2889970	2890547	578	1	Klebsiella_variicola_NZ_CP047360.1	k141_110	96.71		True
CONTIG	k141_110	578	correct
787658	788060	29	430	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_112	95.09		True
CONTIG	k141_112	2621	correct_unaligned
55077	55216	1	140	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
251504	251643	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
82938	83077	1	140	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
853136	853275	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
1349536	1349675	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
750581	750720	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
1310131	1310270	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
247422	247561	1	140	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
320113	320252	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
36786	36925	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
259407	259546	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
769714	769853	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
767388	767527	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
756421	756560	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
41132	41271	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
783941	784080	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
27611	27750	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
294122	294261	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	99.29		False
462	600	140	1	Klebsiella_pneumoniae_CP049891.1	k141_113	99.29		False
740547	740687	1	141	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
21853	21993	1	141	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
314358	314495	1	141	Klebsiella_pneumoniae_CP049891.1	k141_113	97.87		False
763968	764110	1	143	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
38	295	872	1129	Klebsiella_pneumoniae_CP049891.1	k141_113	98.84		False
83213	84092	1159	280	Klebsiella_pneumoniae_CP049891.1	k141_113	99.43		False
327	465	1181	1319	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
755768	755880	1208	1320	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	99.12		False
84144	84283	1181	1320	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
54397	54536	1181	1320	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
766708	766847	1181	1320	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
21172	21311	1181	1320	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
41812	41951	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
37466	37605	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
260087	260226	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
260505	260644	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
252602	252741	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
246742	246881	1181	1320	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
770394	770533	1320	1181	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
313676	313815	1181	1320	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
82258	82397	1181	1320	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
28291	28430	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
252184	252323	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
763288	763427	1181	1320	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
1310811	1310950	1320	1181	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	99.29		False
751261	751400	1320	1181	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	99.29		False
852456	852595	1181	1320	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	99.29		False
1350216	1350355	1320	1181	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	99.29		False
739867	740006	1181	1320	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	99.29		False
320793	320931	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	99.29		False
1141	1279	1320	1181	Klebsiella_pneumoniae_CP049891.1	k141_113	99.29		False
294802	294942	1320	1180	Klebsiella_pneumoniae_CP049891.1	k141_113	100.0		False
784621	784761	1320	1180	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_113	100.0		False
84824	84972	1	149	Klebsiella_pneumoniae_CP049891.1	k141_113	99.33		True
inversion
83074	84092	1319	280	Klebsiella_pneumoniae_CP049891.1	k141_113	97.5		True
CONTIG	k141_113	1320	misassembled
822179	822408	1	230	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_114	99.13		True
CONTIG	k141_114	12274	correct_unaligned
148368	149424	1	1057	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_118	98.2	True	True
268718	269774	1	1057	Klebsiella_pneumoniae_CP049891.1	k141_118	98.11	True	True
180183	181239	1057	1	Klebsiella_pneumoniae_CP049891.1	k141_118	97.73	True	True
202768	203824	1057	1	Klebsiella_pneumoniae_CP049891.1	k141_118	97.26	True	True
CONTIG	k141_118	1057	ambiguous
314358	314488	1	133	Klebsiella_pneumoniae_CP049891.1	k141_121	98.5		False
21853	21992	1	140	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
767388	767527	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
41132	41271	140	1	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
1310131	1310270	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
763968	764107	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
740547	740686	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
783941	784080	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
769714	769853	140	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
259407	259546	140	1	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
27611	27750	140	1	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
36786	36925	140	1	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
84824	84963	1	140	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
853136	853275	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
320113	320252	140	1	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
294122	294261	140	1	Klebsiella_pneumoniae_CP049891.1	k141_121	99.29		False
251503	251643	141	1	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
1349535	1349675	141	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
55077	55217	1	141	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
82938	83078	1	141	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
247422	247562	1	141	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
461	600	141	1	Klebsiella_pneumoniae_CP049891.1	k141_121	99.29		False
750579	750720	142	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
759563	759685	4375	4253	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		False
298744	298866	4375	4253	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
298896	299898	3373	4375	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
68310	69443	7535	6402	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
18199	18300	7614	7715	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
310701	310802	7614	7715	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
306590	307906	6402	7718	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
14090	15404	6402	7718	Klebsiella_pneumoniae_CP049891.1	k141_121	99.7		False
16264	16369	7614	7719	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
308766	308871	7614	7719	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
310798	311704	9471	10377	Klebsiella_pneumoniae_CP049891.1	k141_121	99.89		False
18296	19203	9471	10377	Klebsiella_pneumoniae_CP049891.1	k141_121	99.78		False
20502	20956	10373	10827	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
313006	313460	10373	10827	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		False
761653	763008	9472	10827	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	99.85		False
36607	36785	11145	11323	Klebsiella_pneumoniae_CP049891.1	k141_121	95.53		False
145097	145371	16633	16359	Klebsiella_pneumoniae_CP049891.1	k141_121	97.82		False
144945	145096	16787	16636	Klebsiella_pneumoniae_CP049891.1	k141_121	95.39		False
31597	32168	16360	16931	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_121	98.6		False
74388	74959	16931	16360	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047676.1	k141_121	98.6		False
798749	799318	16360	16931	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	98.08		False
756421	756560	1	140	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		True
unknown
759715	760720	3373	4378	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_121	100.0		True
unknown
300544	301886	6121	7463	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		True
unknown
91805	92663	7713	8571	Klebsiella_pneumoniae_CP049891.1	k141_121	99.77		True
unknown
94286	96013	9473	11200	Klebsiella_pneumoniae_CP049891.1	k141_121	99.77		True
unknown
120176	120747	16360	16931	Klebsiella_pneumoniae_CP049891.1	k141_121	100.0		True
unknown
CONTIG	k141_121	16931	mis_unaligned
260227	260348	122	1	Klebsiella_pneumoniae_CP049891.1	k141_122	99.18		False
252324	252445	122	1	Klebsiella_pneumoniae_CP049891.1	k141_122	99.18		False
313972	314488	1	517	Klebsiella_pneumoniae_CP049891.1	k141_122	99.23		False
251504	252027	524	1	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
756037	756560	1	524	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
247038	247561	1	524	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
763584	764107	1	524	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
320113	320636	524	1	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
27611	28134	524	1	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
750581	751104	524	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
1349536	1350059	524	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
767004	767527	1	524	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
54693	55216	1	524	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
21468	21992	1	524	Klebsiella_pneumoniae_CP049891.1	k141_122	99.81		False
82554	83077	1	524	Klebsiella_pneumoniae_CP049891.1	k141_122	99.62		False
462	984	524	1	Klebsiella_pneumoniae_CP049891.1	k141_122	99.43		False
36785	37309	525	1	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
41131	41655	525	1	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
259406	259930	525	1	Klebsiella_pneumoniae_CP049891.1	k141_122	100.0		False
852752	853276	1	525	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
769713	770237	525	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
783940	784464	525	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
294121	294645	525	1	Klebsiella_pneumoniae_CP049891.1	k141_122	99.62		False
84440	84964	1	525	Klebsiella_pneumoniae_CP049891.1	k141_122	99.43		False
1310129	1310654	526	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		False
740163	740686	1	524	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		True
relocation, inconsistency = 3247
743934	744074	525	665	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_122	100.0		True
CONTIG	k141_122	665	misassembled
4529436	4529513	258	335	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_128	98.72		False
1944948	1945066	146735	146618	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_128	99.16		False
4608916	4609127	146618	146828	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_128	97.2		False
705491	705702	146828	146618	Klebsiella_variicola_NZ_CP047360.1	k141_128	97.2		False
